Country,Year,Population,Taux d'épargne,Taux de croissance démographique,GDP (constant 2015 US$),Gross Fixed Capital Formation (constant 2015 US$),"Population ages 15-64, total",Gross Fixed Capital Formation (% GDP)
Hungary,2020,9750149,26.2651792646486,-0.215067837129585,140770787502.349,36176209356.2332,6371885,26.5159159329504
Hungary,2021,9709891,26.5643263130347,-0.413751024472153,150710923361.943,38253844432.7101,6314315,27.2362109669931
Hungary,2022,9644377,25.7321254468954,-0.677000548147119,157618619387.289,38806000017.8998,6253593,27.8850039845799
Hungary,2023,9592186,25.7777028362411,-0.542624252156938,156187937314.849,35918434124.2068,6205709,26.3477199481625
Iceland,1990,254826,18.1945742307772,0.777662198585402,9025210435.70435,1966305136.58209,164147,21.7697381888068
Iceland,1991,257797,17.3770685942186,1.15914942010018,9005036784.58508,2017210061.89441,166154,22.0645743493327
Iceland,1992,261057,17.0701834089693,1.25663207739645,8701216382.78944,1808348443.04131,168091,20.2184608803325
Iceland,1993,263725,18.9202109096144,1.01681192843817,8815502462.2945,1631077279.01869,169418,18.2951146032639
Iceland,1994,266021,19.2251783300132,0.866835946606811,9133641416.95092,1627645984.05392,170913,17.8387801828197
Iceland,1995,267468,18.378733988946,0.542467997811547,9144289754.98199,1599773265.74337,172111,17.5292393700341
Iceland,1996,268916,18.3011767804676,0.539913016609299,9561920769.22616,1956763495.25641,173366,20.7533892464951
Iceland,1997,271128,19.4215524609461,0.819197091458816,10113797776.4047,2176371239.63527,175232,21.7554627312341
Iceland,1998,274047,18.6648670967346,1.07085904319717,10858456575.5095,2841648455.00171,177709,25.7134357368376
Iceland,1999,277381,16.4538010812824,1.20923878595741,11296586994.517,2746903750.86828,180385,23.5516513753997
Iceland,2000,281205,14.7319495248402,1.36919283329812,11859726687.7669,3074442517.08095,183183,24.5552439678874
Iceland,2001,284968,18.6523338151693,1.32929525456819,12335716528.3788,2955678899.80264,185851,23.1708620224393
Iceland,2002,287523,21.0341747190911,0.892596377462957,12404737216.2574,2589658791.09988,187769,19.8081488362026
Iceland,2003,289521,16.4036343637401,0.692497620476186,12670532078.9946,2829262190.6164,189611,21.4324199708083
Iceland,2004,292074,14.7966878934564,0.8779361576874,13659137611.5282,3574621390.75675,192065,24.8839777340132
Iceland,2005,296734,13.1628771887565,1.58289197780465,14495683157.7375,4655693186.37797,196481,29.6081576738567
Iceland,2006,303782,13.3613404133981,2.34742243028387,15411374460.634,5764490905.36131,203058,35.4094300123943
Iceland,2007,311566,16.0013001948215,2.53008548940662,16714384610.1713,5129767551.89911,209846,29.4240778958138
Iceland,2008,317414,5.24089700992898,1.85957217059918,17083688339.561,4182924458.26071,214354,25.3671853899064
Iceland,2009,318499,6.40941786211976,0.341241978970882,15774426999.3488,2197817765.55749,214346,15.3320803457827
Iceland,2010,318041,7.81191402524283,-0.143903000294037,15327572988.2618,2012955911.69333,212881,14.0825462124095
Iceland,2011,319014,10.8568099377554,0.305468368224399,15610486135.6369,2232964963.82172,212833,15.3675300643141
Iceland,2012,320716,12.4366560371093,0.532100734916982,15776524980.7745,2347768892.54477,213352,15.9829182811949
Iceland,2013,323764,21.7220938066273,0.945885900369151,16494745020.423,2400189736.27669,214782,15.6019913704607
Iceland,2014,327386,21.6274921779906,1.11250475522796,16773046835.507,2787697305.20176,216708,17.158264022527
Iceland,2015,330815,25.0245714197631,1.04194038662969,17517210519.0912,3386606655.81192,218761,19.3330248107769
Iceland,2016,335439,29.1793695722693,1.38808149583838,18621440660.0019,3995819723.12885,222029,20.9356602022466
Iceland,2017,343400,25.960147315913,2.34558267643862,19402600566.9271,4418002017.52986,228097,21.7725010047987
Iceland,2018,352721,26.3725064578899,2.67814276922904,20351227274.147,4519807562.47257,235266,21.8372912981632
Iceland,2019,360563,27.2170613653884,2.19893225826166,20729999827.2907,4334485660.13824,240957,20.8505632047847
Iceland,2020,366463,22.4165038732103,1.6230862512591,19291243912.7068,4014283662.23925,244460,21.2182908692427
Iceland,2021,372520,20.3372438974795,1.6393166402584,20304846331.8777,4589244809.91773,247754,22.8064597259222
Iceland,2022,382003,22.2980155330928,2.51377343254216,22130761184.0171,5308644917.21432,254073,24.1332410105612
Iceland,2023,393349,26.0138963506472,2.92687965279829,23245527336.2072,5393933320.45736,261953,24.1809830546024
Ireland,1990,3513974,,0.0844130206737995,82512722864.4398,16380447783.034,2161426,19.2122336470311
Ireland,1991,3534235,,0.574927781205802,84104920462.0281,15236447903.2297,2191865,17.5890915889181
Ireland,1992,3558430,,0.6822567779864,86916778951.971,15232394852.6402,2225302,17.3036114607961
Ireland,1993,3576261,,0.499840487112985,89257107777.5531,14458092434.5824,2256538,15.9080014329392
Ireland,1994,3590386,,0.394187638653739,94394592937.7644,16169632567.225,2287739,16.981548154537
Ireland,1995,3608841,,0.512695055318523,103488967205.198,18722896887.75,2324104,18.0715462043137
Ireland,1996,3637510,,0.791271346994459,111126061752.057,21798481044.2301,2366723,19.8192156301185
Ireland,1997,3674171,,1.00281473521859,123374112131.265,25243805933.4594,2412274,21.0464057229139
Ireland,1998,3712696,,1.04307683611147,134189242145.411,28636706338.6066,2456688,22.5256740532304
Ireland,1999,3754786,,1.12729955649471,148319215004.31,32667301496.6664,2501347,24.1598757166235
Ireland,2000,3805174,,1.33304266586712,162266448871.098,34317825077.4019,2550631,23.7420483759438
Ireland,2001,3866243,,1.59215149039299,170876017042.921,36315808153.0172,2607224,23.9363909530586
Ireland,2002,3931947,,1.68514885730282,180956619566.626,38333378569.2035,2664620,23.5930866694156
Ireland,2003,3996521,,1.62895096193019,186410360281.181,41390499321.6707,2715873,24.9110720581996
Ireland,2004,4070262,,1.82831381790901,199064153976.926,45429331503.4304,2772475,26.9502516354942
Ireland,2005,4159914,27.0471704412532,2.17870301355631,210490003157.074,53078499769.5648,2844572,29.8289266430491
Ireland,2006,4273591,27.3925010636406,2.69600564359576,220988938640.086,56906209400.4449,2937782,30.9866916342227
Ireland,2007,4398942,23.9509103481875,2.89096000464164,232723709494.371,56923842888.8156,3031842,28.7070824533303
Ireland,2008,4489544,18.8473830380622,2.03870801117202,222288215958.446,50330897609.1695,3084371,24.8421187310969
Ireland,2009,4535375,15.4466126538616,1.01566327592341,210960893742.01,41811011364.2949,3092078,21.1631244257526
Ireland,2010,4560155,17.0735044968092,0.544884384079014,214511307254.188,35526672657.1246,3079628,17.5713525126795
Ireland,2011,4580084,15.41123705741,0.436072439258428,218048113700.275,35510721190.2961,3065296,16.5402587656577
Ireland,2012,4599533,15.5857821384071,0.4237438032978,217178189023.252,41299835475.8133,3055418,19.4732158320936
Ireland,2013,4623816,20.1653027567764,0.526556158855653,221939116603.514,39574737095.6472,3054080,18.247225108072
Ireland,2014,4657740,23.3369626369751,0.731001376585771,242659427386.766,47145953205.1121,3063367,20.1692503317315
Ireland,2015,4701957,29.2717165349419,0.944845307474728,302391428540.035,73355005396.5672,3083156,24.2582952006047
Ireland,2016,4755335,32.7467252073765,1.12883406399428,306088582898.588,102635119369.96,3112590,34.0772519935121
Ireland,2017,4807388,33.3529471286607,1.08867556062,336849348481.597,106457333583.493,3143283,32.4589409998052
Ireland,2018,4867316,32.8816063790672,1.23887545258946,362262415044.573,96784663445.2589,3180655,27.9214088867596
Ireland,2019,4934340,34.3125752714778,1.36762695363797,380522434249.483,193258581177.189,3224275,53.2220296873412
Ireland,2020,4985382,35.9637109676288,1.02911050277336,407759845120.691,161429710834.146,3257279,41.3354481760361
Ireland,2021,5033164,35.8934434187206,0.953878183519474,474043708510.292,97871842950.9085,3288687,22.0399101238804
Ireland,2022,5165700,33.6526056398335,2.59918087753675,514903922802.965,101449955452.401,3377452,21.1746116130267
Ireland,2023,5307600,34.8017024277341,2.70991347020317,486429697970.113,104289085769.195,3473360,23.1847642480945
Israel,1990,4660000,23.8573939252141,3.09460300917429,103952624561.519,19643462544.4878,2772424,19.5260254521126
Israel,1991,4949000,26.8767954417853,6.01700878321945,111984124201.798,27237275159.7273,2965480,24.3879113988941
Israel,1992,5123000,27.4097640120191,3.45546689873163,120673270502.765,28833633034.604,3086326,23.8682661688306
Israel,1993,5261000,25.8574203393287,2.6580917791605,125641094936.083,28900917113.3314,3179596,22.7929809176431
Israel,1994,5399000,24.5737208043065,2.58926284874797,134973520974.768,31856107885.5967,3271994,22.6803690938173
Israel,1995,5545000,24.1679572304014,2.66828695661805,143885721109.73,39660370481.5403,3368248,28.0702317248956
Israel,1996,5692000,24.6091764328033,2.61650594252757,152329412975.43,43689161957.0345,3468503,28.7517208618908
Israel,1997,5836000,25.1484464930666,2.49839504329334,158048317310.579,43919032631.5339,3571232,27.4617649246576
Israel,1998,5971000,25.4603796196093,2.28687869043162,164471856695.682,42856398439.175,3668653,25.6652013556555
Israel,1999,6125000,25.0318778516746,2.54643388659354,169937647527.979,43183632691.5656,3780364,25.4096570392275
Israel,2000,6289000,24.1434622880986,2.64233191305756,184596462844.647,44591095150.2938,3897367,24.1987963584161
Israel,2001,6439000,23.8946124582432,2.35711729946802,184909585609.537,43922884353.1581,4000982,23.7354439414232
Israel,2002,6570000,23.0875899688795,2.01405839404727,184684975515.63,42356813858.754,4086263,23.4658596482906
Israel,2003,6689700,23.4161718391369,1.80551975888109,187390716950.388,40539130569.0151,4159306,22.3064826000471
Israel,2004,6809000,24.3861358924921,1.76762364154994,196159322413.276,40080146391.6642,4232623,21.6750966815629
Israel,2005,6930100,26.6346358071934,1.76289766113006,204428481197.204,41812931520.9468,4309856,22.2011649776666
Israel,2006,7053700,27.9307029556626,1.76780587358185,215837698469.191,44979069336.6494,4389944,22.5390731979865
Israel,2007,7180100,27.1639552346221,1.7761008691798,228837301916.728,49110914111.7448,4472747,23.3605001286215
Israel,2008,7308800,24.2571084026592,1.7765791059698,236356843531.581,51178458899.7042,4556435,22.875037879474
Israel,2009,7485600,24.3713042422748,2.39020733801215,238976215685.434,49937918699.8843,4663381,21.511918319513
Israel,2010,7623600,24.7789717013674,1.82675240987847,252438031645.298,53996183782.8567,4736585,21.566174353279
Israel,2011,7765800,25.0357381161066,1.84807786159597,266480711976.331,60015105870.2458,4804080,22.8579098550877
Israel,2012,7910500,24.1356444075418,1.84615132126711,273251466146.392,63208011491.7886,4866494,23.5767405980125
Israel,2013,8059500,25.0497276041276,1.86605289478673,284811641782.085,64553046267.3128,4934000,22.7007414088986
Israel,2014,8215700,26.8682191949439,1.91954379859591,295877497534.411,64720890870.889,5010233,22.0848344952154
Israel,2015,8380100,27.2756033942097,1.98128897562083,302722655203.465,64495623172.2482,5090003,21.3051854770829
Israel,2016,8546000,26.8374380944067,1.9603489624817,315943412203.594,71622273744.6937,5169199,22.6000766758704
Israel,2017,8713300,26.6490274586368,1.93872567441099,329445006817.89,74122671669.311,5250514,22.2933790856255
Israel,2018,8882800,26.8704159759366,1.92662286520241,342868164572.703,79653097637.3227,5338168,23.4994680776765
Israel,2019,9054000,27.0891965562532,1.90898263957994,355846209596.501,82749866643.7975,5431498,23.1722747339974
Israel,2020,9215100,28.9508609330112,1.76367939210866,350634465931.993,80097129539.8997,5521012,22.7199890380326
Israel,2021,9371400,29.1667768721692,1.68190551747412,383397426954.248,91364048196.9042,5609567,23.8710400877922
Israel,2022,9557500,30.8320142411571,1.96636884788361,408204664808.542,101195267527.122,5724315,25.0333424621893
Israel,2023,9756600,30.4162321013327,2.06177924891639,418095492045.796,99736780498.2635,5851001,24.3650257202499
Italy,1990,56719240,21.4162138075049,0.0837085729587984,1566879171365.36,334900368152.309,38893367,22.8647147618706
Italy,1991,56758521,20.5721403353412,0.0692311889532843,1590984785719.0,339244358540.481,39110675,22.4516000895401
Italy,1992,56797087,19.5773561221352,0.0679244330808808,1604257981628.63,334367135147.562,39238936,21.8779052140499
Italy,1993,56831821,20.2966877723976,0.061135853002924,1590576776777.14,296856712246.183,39190392,19.5935081204346
Italy,1994,56843400,20.3894215976059,0.0203720739457194,1624790459646.09,298987468510.394,38955158,19.2926721396584
Italy,1995,56844303,22.4023932129424,0.00158856230917393,1671695507645.8,320022448244.556,38860972,19.8701107669712
Italy,1996,56860281,22.6600211095235,0.0281044080072756,1694189587811.19,327096040055.985,38924103,19.6680414917594
Italy,1997,56890372,22.6763604561176,0.05290695026061,1726814956377.67,334410211985.54,38818547,19.6429778111712
Italy,1998,56906744,21.9139945753925,0.0287740158774372,1757973143930.53,347676568857.712,38706814,19.9639380023847
Italy,1999,56916317,21.2972311366887,0.0168208444553697,1787471785343.84,363703634566.056,38575872,20.3715223230068
Italy,2000,56942108,20.7899177153464,0.045303631138613,1856863206832.4,388806199508.539,38440776,21.2257586739508
Italy,2001,56974100,21.1155684584061,0.0561676014374784,1894119928516.21,398198677699.426,38312858,21.191892455513
Italy,2002,57059007,21.1610750475836,0.148916429490753,1899232719248.01,412598144582.381,38205562,21.81208675062
Italy,2003,57313203,20.4674325347633,0.444507312655549,1900496731808.66,408940896073.965,38243753,21.2842346571997
Italy,2004,57685327,20.8116279265413,0.647182705470772,1928510465520.9,415724708637.159,38370626,21.3598020854476
Italy,2005,57969484,20.2766112187843,0.491389107503214,1943213636038.87,422689930996.023,38403125,21.6734394073244
Italy,2006,58143979,20.4374595802611,0.30055968851778,1978181374934.65,433720195559.661,38363286,21.9242418666958
Italy,2007,58438310,20.8311958897648,0.504933687397673,2007108163418.51,440627331590.161,38470825,21.9944755997434
Italy,2008,58826731,18.9716453718064,0.662469252941527,1986572667525.98,426038110265.088,38689817,21.562045770846
Italy,2009,59095365,17.462477688907,0.455613449577732,1881181927545.97,381796004154.167,38794929,20.3159597572588
Italy,2010,59277417,17.1583795539879,0.30759122234095,1909947188705.16,381636809025.595,38829665,20.2386645229593
Italy,2011,59379449,17.4268134060186,0.171978290995717,1923230167189.95,375795701856.51,38777874,19.9088467204091
Italy,2012,59539717,17.2475756452946,0.269541239520996,1863124631879.35,338813691126.369,38719783,18.4823918939236
Italy,2013,60233948,17.5153446722203,1.1592511168095,1829252559153.33,316014300751.299,39002436,17.3118980803026
Italy,2014,60789140,18.317559688754,0.917504095962437,1829227175717.41,309188007158.549,39193539,16.8397294480548
Italy,2015,60730582,18.0482671960303,-0.0963761331392095,1845428048839.1,315216051716.523,39028271,17.0809179970368
Italy,2016,60627498,19.6614400944186,-0.169884073301448,1868241619898.42,327342905564.637,38883779,17.2934651927051
Italy,2017,60536709,20.1737884568967,-0.14986111697397,1898202609756.92,338011541044.269,38773275,17.5794629155864
Italy,2018,60421760,20.8526360098705,-0.190063640113791,1913894038939.75,349099999559.021,38655602,17.9722011780771
Italy,2019,59729081,21.0855470210056,-1.15302842389952,1922107755102.45,354613290049.441,38150120,18.1291790303995
Italy,2020,59438851,21.1732108632879,-0.487095091717782,1751650987476.49,329412975911.781,37918891,18.2018164062184
Italy,2021,59133173,23.1556272125734,-0.515599998844444,1908092024347.85,400379501842.339,37681637,20.7705217357607
Italy,2022,59013667,21.2222161919239,-0.20230086688254,1997042745688.22,430552668288.961,37580511,21.84949948046
Italy,2023,58993475,21.0841047614117,-0.0342216578672275,2010974774790.36,467063597597.949,37541549,22.5075321848942
Japan,1990,123478000,,0.33178288536374,3509518031571.16,1232364002742.39,86212055,34.9561918173421
Japan,1991,123964000,,0.392819832481862,3633170889061.82,1271482001117.3,86726853,34.6463882443268
Japan,1992,124425000,,0.371192387198527,3665890719855.77,1243208817202.1,87078505,33.3255315958467
Japan,1993,124829000,,0.32416759914373,3649056226897.65,1186898727038.76,87325791,31.6846376733457
Japan,1994,125178000,,0.279192363973672,3688589488080.59,1165668435122.43,87454486,30.6213094478722
Japan,1995,125472000,,0.234590173412918,3785636263364.36,1203030873908.18,87457274,30.6058604694855
Japan,1996,125757000,33.4273406625506,0.226884732460898,3904273220115.03,1284914303875.01,87360338,31.5756660152016
Japan,1997,126057000,33.2100802349171,0.238271217591483,3942583070731.74,1260258811932.02,87195854,30.583719409639
Japan,1998,126400000,32.3544709683694,0.271729610231193,3892499235707.73,1206440377166.75,87046199,29.2825836621016
Japan,1999,126631000,30.6518306494592,0.182586374140107,3879501014654.61,1193303008420.02,86805399,28.9020639123722
Japan,2000,126843000,31.0308542274003,0.167275578113187,3986755544464.21,1200813498878.86,86478606,28.4871419080841
Japan,2001,127149000,29.7229420266358,0.240952587521069,4002148544213.45,1184611955771.57,86140893,27.7309731011096
Japan,2002,127445000,28.5044109298517,0.232527187105684,4003827945768.8,1127325361403.81,85801645,26.2604182019213
Japan,2003,127718000,28.7158768062831,0.213980948779682,4065291729511.6,1120218856186.9,85516887,25.7133538154767
Japan,2004,127761000,29.3158843764027,0.0336622582725446,4154163710034.48,1123497002280.91,85007810,25.3239274810451
Japan,2005,127773000,29.5148769788967,0.00939209655766336,4229100705435.47,1156839416143.91,84286399,25.9010440257525
Japan,2006,127854000,29.8159321777965,0.0633735894181335,4287138774363.71,1161456744399.82,83556704,26.0446863446433
Japan,2007,128001000,30.3433799383529,0.114908847726211,4350758602409.6,1136456749704.51,82918195,25.4051268567059
Japan,2008,128063000,28.6421074070242,0.0484253945978966,4297492743392.06,1093019661667.42,82234517,25.2928155191183
Japan,2009,128047000,25.3311155031213,-0.0124946312294096,4052826324007.5,983458698827.17,81669561,23.624293447427
Japan,2010,128070000,26.3773227234459,0.0179605415195644,4218907820177.17,970639396170.707,81364210,22.6196594231882
Japan,2011,127833000,25.5805714085266,-0.185226486410846,4219912322037.65,992186928031.625,80608631,23.3511623002885
Japan,2012,127629000,24.895748835138,-0.159710675844347,4277925608850.6,1019691796456.04,79501672,23.7736492973571
Japan,2013,127445000,25.2525231315864,-0.144271883387076,4363702302795.86,1061626125484.81,78375939,24.5565269630113
Japan,2014,127276000,25.7720886257814,-0.132694222147042,4376627829637.51,1085210932614.84,77387735,25.0845490939861
Japan,2015,127141000,28.1789158205035,-0.106124993746747,4444930651964.18,1109963909749.14,76580356,24.9714561746572
Japan,2016,127076000,28.7272232413719,-0.0511374152133631,4478437728055.55,1122834433438.32,75946619,24.7606842913738
Japan,2017,126972000,29.2896671713554,-0.081874296046114,4553466417292.21,1140915457988.13,75439583,25.0073498435107
Japan,2018,126811000,29.1254674586362,-0.126880068088791,4582763011477.35,1147736942942.33,75025904,25.2677675892842
Japan,2019,126633000,29.1717018986434,-0.140464977878172,4564332550094.45,1154026390072.81,74719384,25.5475785734924
Japan,2020,126261000,28.1676671519298,-0.294194617750067,4375044252274.51,1112672015317.73,74318579,25.4939254349971
Japan,2021,125681593,29.5504503863973,-0.459952415807642,4487015645273.13,1111222129633.51,73818755,25.4578865283292
Japan,2022,125124989,28.4470169340027,-0.443851919148528,4529854841042.58,1095854167526.43,73496437,25.9623865997773
Japan,2023,124516650,29.8585150306237,-0.487370782049143,4605911988191.95,1116075735556.48,73201968,25.765738984019
"Korea, Rep.",1990,42869283,39.0261924406525,0.985130494218767,401560542993.627,155268678392.771,29703306,37.3331764363306
"Korea, Rep.",1991,43295704,39.0376740463484,0.989785981821526,444840963700.951,177511964472.425,30204532,38.9635728310371
"Korea, Rep.",1992,43747962,38.1335042789529,1.03916135557339,472415066061.572,181719037713.785,30681216,37.0074958348466
"Korea, Rep.",1993,44194628,38.1979221807766,1.01582143742509,504905290009.969,196485351948.91,31126641,36.4183725366955
"Korea, Rep.",1994,44641540,37.8965979691238,1.00615724501748,551703276662.813,224108439567.533,31573033,36.4044034068792
"Korea, Rep.",1995,45092991,37.6826403005363,1.00620085457685,604747148973.984,253182251243.973,32061011,37.1178620596226
"Korea, Rep.",1996,45524681,35.9658109042074,0.952779421852704,652465952372.005,274871314224.072,32546391,37.497680049074
"Korea, Rep.",1997,45953580,35.9139194561568,0.937713808920155,692726706028.768,273445701742.558,32989532,35.6478889922506
"Korea, Rep.",1998,46286503,37.7234471219062,0.72186501759031,657193648716.458,217285518180.472,33313686,30.7672547673158
"Korea, Rep.",1999,46616677,35.3757213894308,0.710794593061376,732553666046.982,237392198169.242,33575861,29.9929157515475
"Korea, Rep.",2000,47008111,33.8935814020484,0.836180864297766,798929132744.302,270595007305.789,33812395,31.7501807762144
"Korea, Rep.",2001,47370164,31.9376371844073,0.767241774760276,837696366558.277,276586063517.256,34010144,30.7524539925459
"Korea, Rep.",2002,47644736,31.4544008611462,0.577957276814842,902409606062.147,297171720297.714,34167612,30.379514879617
"Korea, Rep.",2003,47892330,32.9818632710753,0.518321452985646,930811064125.151,312973356529.12,34324216,31.2643232043374
"Korea, Rep.",2004,48082519,35.4622606196034,0.396331436697806,979188957980.11,321698833505.386,34461353,31.0318841371002
"Korea, Rep.",2005,48184561,33.765623625266,0.211997784117548,1021377732486.55,326476134055.144,34574720,30.4768468839763
"Korea, Rep.",2006,48438292,32.8905534634843,0.525199940498775,1075146392089.85,339444494795.316,34818893,30.4934310459959
"Korea, Rep.",2007,48683638,33.4534726075138,0.505234032920336,1137500027631.58,356610025619.997,35067244,30.1535744812924
"Korea, Rep.",2008,49054708,33.3219051400184,0.759316681850927,1171772731392.34,354415680587.823,35435085,30.9958746907534
"Korea, Rep.",2009,49307835,33.2814547555033,0.514682827535803,1181061361993.54,355881789907.18,35721550,30.8670933706515
"Korea, Rep.",2010,49554112,35.0445074417939,0.49822508440111,1261430519849.42,376350996173.579,35985989,30.2270160724482
"Korea, Rep.",2011,49936638,34.6713166765582,0.768971758582589,1307922658113.4,381325210386.82,36382446,30.1543367115518
"Korea, Rep.",2012,50199853,34.6637869433941,0.525713660600414,1339345905332.01,380817143071.88,36700392,29.5542275410083
"Korea, Rep.",2013,50428893,34.8490893947678,0.455218622164662,1381732300870.28,391533331417.544,36934964,29.092646808666
"Korea, Rep.",2014,50746659,34.9870815269972,0.628149861433639,1425981639370.35,403693700663.821,37184656,28.9578175949015
"Korea, Rep.",2015,51014947,36.3486646845238,0.527288497407793,1466038936206.43,425306721546.661,37384508,29.0106020408434
"Korea, Rep.",2016,51217803,36.7852255424954,0.396851823381145,1509241369553.54,453276861760.33,37533180,29.719437199287
"Korea, Rep.",2017,51361911,37.0140639473395,0.280968018301691,1556927899270.75,497613294988.074,37550935,31.5115469416487
"Korea, Rep.",2018,51585058,35.8551228493758,0.433519027613049,1602194079769.04,486658016141.261,37571156,30.3755899164289
"Korea, Rep.",2019,51764822,34.7803823269428,0.347874968577526,1638146960195.06,476283044601.785,37543009,30.0858753770658
"Korea, Rep.",2020,51836239,36.2287463601759,0.137869266247028,1626525694049.93,493147590194.99,37354839,31.3003864223609
"Korea, Rep.",2021,51769539,36.7514280738819,-0.128757315474928,1696543311942.81,509138182195.981,37036120,31.6485470016443
"Korea, Rep.",2022,51672569,34.4485036010028,-0.187486566698935,1740868427277.01,506574767728.972,36739762,32.1693401886293
"Korea, Rep.",2023,51712619,33.7712945354226,0.077477253324535,1764487367948.7,512374569223.729,36557801,32.1603785202663
Latvia,1990,2663151,,-0.142736397581795,20300396971.9869,,1779193,
Latvia,1991,2650581,,-0.473114694040671,17743516948.7928,,1762232,
Latvia,1992,2614338,,-1.37679506583504,12044552954.7921,,1725604,
Latvia,1993,2563290,,-1.97193209570356,11444375308.8533,,1685960,
Latvia,1994,2520742,,-1.67382870075107,11694997032.6363,,1655671,
Latvia,1995,2485056,16.4263876702617,-1.42581081215727,11584507304.4824,1443236615.91875,1632448,14.1892283640129
Latvia,1996,2457222,15.5603879976085,-1.12637509582344,11850945730.0371,1924478956.12422,1617079,18.135660092583
Latvia,1997,2432851,16.8383543390935,-0.996762288757542,12937853405.0285,1961895059.33476,1606209,17.5665492549178
Latvia,1998,2410019,18.8966233657073,-0.942918937122207,13785282708.1945,2865911738.94844,1600432,24.0444782862804
Latvia,1999,2390482,15.631093042892,-0.813961203872195,14173807494.182,2897818001.14414,1599700,22.9011615541372
Latvia,2000,2367550,21.2239692947441,-0.963935407092365,15001703822.9086,3493920444.32578,1594382,25.1981759822131
Latvia,2001,2337170,21.5230097604996,-1.29148694354873,15970899946.7949,4127833977.30703,1581538,27.1694812879386
Latvia,2002,2310173,24.0297287941637,-1.1618382239436,17195147565.4394,4028313999.55664,1569684,24.3012953068221
Latvia,2003,2287955,26.4201228291321,-0.966400801237561,18644549744.4914,4604987762.51054,1559285,25.3765187818879
Latvia,2004,2263122,25.841395200633,-1.09131295557421,20271313106.6742,5861745218.36328,1545639,29.4387765998433
Latvia,2005,2238799,28.4661638868614,-1.08057145691172,22625890296.7976,7117491907.97265,1531395,32.0297241247039
Latvia,2006,2218357,25.5782752940657,-0.91727295748817,25527664820.9098,8289290633.25156,1517702,35.3212529611428
Latvia,2007,2200325,27.6028490225519,-0.816175506582982,28186252981.116,10152096205.8375,1504616,38.113521636451
Latvia,2008,2177322,29.3294688893499,-1.0509395443743,27231101071.3992,8961006379.92929,1485644,33.4181287502584
Latvia,2009,2141669,34.0500348187,-1.65102496759116,22863227308.7441,5372970395.14336,1454141,22.9165263311155
Latvia,2010,2097555,24.8252788794335,-2.08130508988111,22026145322.7961,4399160916.65781,1417281,19.5198322313546
Latvia,2011,2059709,26.7370440152203,-1.82076700208005,22694935283.9812,5566601475.30234,1385849,23.7249741856312
Latvia,2012,2034319,28.7485735118028,-1.24035915329271,24352854877.6457,6677775306.72461,1362203,27.0115757309662
Latvia,2013,2012647,26.3088090168456,-1.07103480329077,24863312911.2871,6291085655.0582,1338360,24.9648880386504
Latvia,2014,1993782,26.8641338229957,-0.941743354234222,25384189270.9715,6058794707.73828,1314145,23.6442193799567
Latvia,2015,1977527,27.549431332891,-0.818626340945853,26344565876.8902,5876839031.72734,1292483,22.3075948914481
Latvia,2016,1959537,27.0907969609544,-0.913885332226604,27016796437.5492,5505438467.69375,1270152,20.1698787836187
Latvia,2017,1942248,27.9567992352716,-0.886215573292392,27935083671.9621,6109072284.37695,1249196,21.5265612714824
Latvia,2018,1927174,27.0384171337331,-0.779138396192231,29139005014.4504,6814163288.31758,1232794,22.9037634935095
Latvia,2019,1913822,26.4723987864844,-0.695239140136066,29335802644.3992,6905547208.04101,1218197,22.7240395466554
Latvia,2020,1900449,28.16089531448,-0.701211570733301,28318076426.6769,6737250745.22656,1203554,23.0296116182607
Latvia,2021,1884490,24.906619679946,-0.843294678005026,30285399223.0726,7192608149.69375,1190051,22.927877393117
Latvia,2022,1879383,26.555058712258,-0.271369577775699,30834377325.2508,7078211823.10586,1185181,23.0152314768344
Latvia,2023,1877445,25.9182257031162,-0.103172153311714,31360657012.7125,7779354070.66875,1182337,24.8705079736038
Lithuania,1990,3697838,,0.367999030323355,30815380275.5025,,2462083,
Lithuania,1991,3704134,,0.170116869352429,29066403139.7446,,2459843,
Lithuania,1992,3700114,,-0.108586324904251,22887185052.507,,2449853,
Lithuania,1993,3682613,,-0.474107542700159,19173313031.719,,2431678,
Lithuania,1994,3657144,,-0.694003962919015,17300837303.8199,,2412335,
Lithuania,1995,3629102,12.3615686178908,-0.769728017770742,17870048723.6262,2211501064.82578,2392434,20.2351107729266
Lithuania,1996,3601613,11.6661815849144,-0.760343408174495,18768365835.5207,2677067097.39961,2372302,20.4664976175958
Lithuania,1997,3575137,14.2135378010742,-0.737830358066631,20326258404.0437,3363303039.27695,2353372,22.2643437239043
Lithuania,1998,3549331,12.2036260444054,-0.724436206600195,21843194413.7223,4075533758.66875,2337123,23.7805132609305
Lithuania,1999,3524238,9.87116737807165,-0.709489234071613,21603574024.2469,3835308684.66797,2325212,21.8521151611492
Lithuania,2000,3499536,13.0508001692787,-0.703385440488978,22342117951.3527,3572158855.32109,2316880,19.106143781843
Lithuania,2001,3470818,14.4746014915983,-0.824008723044179,23790808932.6418,4026981474.575,2305681,20.5013949501313
Lithuania,2002,3443067,15.7778709840371,-0.802765710748508,25389512713.8207,4473421723.94023,2295703,20.6880451379643
Lithuania,2003,3415213,15.3864666447372,-0.812278097406687,28068588029.5523,5102352434.52969,2284837,21.5317486962314
